trn_no,acc_no,cus_no,brn_cd,trn_type,trn_dt,trn_time,amt,trn_desc,chn,gndr,age,trn_datetime
71679869179058651496,522718116615,1115484504.0,339201,DEBIT,2023-07-24 00:00:00+00:00,06:49:01,800.0,FUND TRANSFER,IB,MALE,39.0,2023-07-24 06:49:01
87354102902577692784,743261936180,4407144912.0,449836,CREDIT,2023-07-24 00:00:00+00:00,06:55:43,5000.0,FUND TRANSFER,IB,MALE,57.0,2023-07-24 06:55:43
592000012339799210,260774977738,8381517036.0,449836,DEBIT,2023-07-24 00:00:00+00:00,06:57:18,440.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 06:57:18
20658799857526504482,193345169178,7513227576.0,631233,DEBIT,2023-07-24 00:00:00+00:00,07:13:41,139.61,SALE DEBIT,POS,MALE,36.0,2023-07-24 07:13:41
22438259817389822601,546573630371,2711720727.0,449836,DEBIT,2023-07-24 00:00:00+00:00,07:14:04,30.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 07:14:04
76174972534635315107,268674498118,4732103968.0,339201,DEBIT,2023-07-24 00:00:00+00:00,07:21:29,30.0,FUND TRANSFER,IB,FEMALE,46.0,2023-07-24 07:21:29
68679092472002248644,260774977738,8381517036.0,449836,CREDIT,2023-07-24 00:00:00+00:00,07:34:29,50.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 07:34:29
39198268033556384856,545603642451,1569132284.0,449836,DEBIT,2023-07-24 00:00:00+00:00,07:35:47,20.0,PAYMENT,IB,MALE,36.0,2023-07-24 07:35:47
639158696280614205,893984870415,3919077928.0,678972,DEBIT,2023-07-24 00:00:00+00:00,07:42:50,5.0,PAYMENT,MEPS,MALE,53.0,2023-07-24 07:42:50
76117389492327890150,302075399531,6998723387.0,339201,DEBIT,2023-07-24 00:00:00+00:00,07:44:07,1700.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 07:44:07
623218821982614741,302075399531,6998723387.0,339201,DEBIT,2023-07-24 00:00:00+00:00,07:47:59,100.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 07:47:59
7736810403688155907,545603642451,1569132284.0,339201,CREDIT,2023-07-24 00:00:00+00:00,07:49:28,550.0,FUND TRANSFER,IB,MALE,36.0,2023-07-24 07:49:28
696333316350587678,545603642451,1569132284.0,339201,DEBIT,2023-07-24 00:00:00+00:00,07:52:48,470.0,FUND TRANSFER,IB,MALE,36.0,2023-07-24 07:52:48
5114031896724205787,154598058970,1540947677.0,339201,DEBIT,2023-07-24 00:00:00+00:00,07:55:05,300.0,FUND TRANSFER,IB,FEMALE,55.0,2023-07-24 07:55:05
58114407608161383067,154598058970,1540947677.0,449836,DEBIT,2023-07-24 00:00:00+00:00,07:55:33,200.0,FUND TRANSFER,IB,FEMALE,55.0,2023-07-24 07:55:33
5215347720468701044,154598058970,1540947677.0,449836,DEBIT,2023-07-24 00:00:00+00:00,07:56:49,547.6,PAYMENT,IB,FEMALE,55.0,2023-07-24 07:56:49
887219035838712718,154598058970,1540947677.0,449836,DEBIT,2023-07-24 00:00:00+00:00,07:57:55,165.25,PAYMENT,IB,FEMALE,55.0,2023-07-24 07:57:55
9915822014089151445,154598058970,1540947677.0,339201,DEBIT,2023-07-24 00:00:00+00:00,08:01:24,3356.59,FUND TRANSFER,IB,FEMALE,55.0,2023-07-24 08:01:24
15717879043167411250,545603642451,1569132284.0,449836,DEBIT,2023-07-24 00:00:00+00:00,08:11:42,6.0,FUND TRANSFER,IB,MALE,36.0,2023-07-24 08:11:42
84673502326653281042,816058604656,7266623245.0,339201,DEBIT,2023-07-24 00:00:00+00:00,08:24:56,3.5,FUND TRANSFER,IB,MALE,54.0,2023-07-24 08:24:56
63854005667073385066,485876414710,2742357842.0,339201,CREDIT,2023-07-24 00:00:00+00:00,08:29:34,976.5,FUND TRANSFER,IB,MALE,53.0,2023-07-24 08:29:34
37047986885513470124,268674498118,4732103968.0,449836,CREDIT,2023-07-24 00:00:00+00:00,08:31:59,6900.0,FUND TRANSFER,IB,FEMALE,46.0,2023-07-24 08:31:59
50184332506070568806,623177710549,7832073932.0,339201,DEBIT,2023-07-24 00:00:00+00:00,08:42:44,2430.0,FUND TRANSFER,IB,MALE,39.0,2023-07-24 08:42:44
82257776812753156750,652202114711,9350512395.0,449836,DEBIT,2023-07-24 00:00:00+00:00,08:53:54,893.0,FUND TRANSFER,IB,MALE,56.0,2023-07-24 08:53:54
82611218145040402065,962553283252,3440929190.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:22:47,53.95,PAYMENT,IB,FEMALE,52.0,2023-07-24 09:22:47
75768167106044308411,962553283252,3440929190.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:24:22,53.11,PAYMENT,IB,FEMALE,52.0,2023-07-24 09:24:22
21685827423344956898,743261936180,4407144912.0,339201,DEBIT,2023-07-24 00:00:00+00:00,09:25:09,5000.0,FUND TRANSFER,IB,MALE,57.0,2023-07-24 09:25:09
13898382193068047702,455197916236,7010923933.0,449836,CREDIT,2023-07-24 00:00:00+00:00,09:29:47,173.0,FUND TRANSFER,IB,FEMALE,48.0,2023-07-24 09:29:47
58005871387043423998,986899146807,9005567668.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:37:30,50.0,FUND TRANSFER,IB,MALE,60.0,2023-07-24 09:37:30
46194728254687317972,481297918621,8636221245.0,449836,CREDIT,2023-07-24 00:00:00+00:00,09:44:32,3000.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 09:44:32
35294411797460156483,481297918621,8636221245.0,339201,DEBIT,2023-07-24 00:00:00+00:00,09:46:54,1000.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 09:46:54
24761462246111733623,388131142448,2071307162.0,339201,DEBIT,2023-07-24 00:00:00+00:00,09:49:14,120.0,FUND TRANSFER,IB,FEMALE,47.0,2023-07-24 09:49:14
46075239387960650581,962553283252,3440929190.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:50:59,192.75,PAYMENT,IB,FEMALE,52.0,2023-07-24 09:50:59
53150755265484973281,284349271485,2652412836.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:55:28,5.0,FUND TRANSFER,IB,MALE,52.0,2023-07-24 09:55:28
71974647486137447420,481297918621,8636221245.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:57:00,1994.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 09:57:00
9687816143545743495,446988148065,7080106838.0,449836,DEBIT,2023-07-24 00:00:00+00:00,09:59:52,80.0,FUND TRANSFER,IB,MALE,45.0,2023-07-24 09:59:52
12015308312559032697,260774977738,8381517036.0,449836,CREDIT,2023-07-24 00:00:00+00:00,10:04:50,100.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 10:04:50
80780841492117504563,975681872782,8377869784.0,339201,DEBIT,2023-07-24 00:00:00+00:00,10:10:27,150.0,FUND TRANSFER,IB,MALE,53.0,2023-07-24 10:10:27
10718190183969156089,568575048767,5580577262.0,339201,DEBIT,2023-07-24 00:00:00+00:00,10:16:00,310.0,FUND TRANSFER,IB,FEMALE,65.0,2023-07-24 10:16:00
1857355329363164076,350294564861,1502753028.0,449836,DEBIT,2023-07-24 00:00:00+00:00,10:19:38,2000.0,FUND TRANSFER,IB,MALE,54.0,2023-07-24 10:19:38
68083182992317049211,893984870415,3919077928.0,449836,DEBIT,2023-07-24 00:00:00+00:00,10:27:59,400.0,FUND TRANSFER,IB,MALE,53.0,2023-07-24 10:27:59
38136015872869360963,591854648200,4345538790.0,339201,CREDIT,2023-07-24 00:00:00+00:00,10:32:05,7700.0,FUND TRANSFER,IB,MALE,53.0,2023-07-24 10:32:05
61966829825830862576,386386132868,5128848091.0,339201,DEBIT,2023-07-24 00:00:00+00:00,10:36:33,1340.0,FUND TRANSFER,IB,MALE,69.0,2023-07-24 10:36:33
26212255848289142761,388131142448,2071307162.0,449836,DEBIT,2023-07-24 00:00:00+00:00,10:40:17,200.0,FUND TRANSFER,IB,FEMALE,47.0,2023-07-24 10:40:17
21896887502949151277,388131142448,2071307162.0,449836,CREDIT,2023-07-24 00:00:00+00:00,10:42:28,500.0,FUND TRANSFER,IB,FEMALE,47.0,2023-07-24 10:42:28
68656454114303550946,302075399531,6998723387.0,339201,DEBIT,2023-07-24 00:00:00+00:00,10:43:17,200.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 10:43:17
41026704444203726135,284349271485,2652412836.0,449836,DEBIT,2023-07-24 00:00:00+00:00,10:44:49,60.0,FUND TRANSFER,IB,MALE,52.0,2023-07-24 10:44:49
7569712241997397206,709400571680,4071104958.0,449836,DEBIT,2023-07-24 00:00:00+00:00,10:46:41,100.0,FUND TRANSFER,IB,MALE,58.0,2023-07-24 10:46:41
58726055634576710904,784356329044,3299539245.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:05:06,360.0,FUND TRANSFER,IB,FEMALE,62.0,2023-07-24 11:05:06
54294126078381404644,709400571680,4071104958.0,339201,DEBIT,2023-07-24 00:00:00+00:00,11:11:26,604.0,FUND TRANSFER,IB,MALE,58.0,2023-07-24 11:11:26
33099635531875671607,695805725787,4113495417.0,339201,CREDIT,2023-07-24 00:00:00+00:00,11:13:25,2400.0,FUND TRANSFER,IB,MALE,43.0,2023-07-24 11:13:25
6785503061492343143,695805725787,4113495417.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:16:28,1800.0,FUND TRANSFER,IB,MALE,43.0,2023-07-24 11:16:28
91150586465313028661,695805725787,4113495417.0,728812,DEBIT,2023-07-24 00:00:00+00:00,11:21:06,76.0,PAYMENT,FPX,MALE,43.0,2023-07-24 11:21:06
2310826098363724763,292536761290,8438416622.0,631233,DEBIT,2023-07-24 00:00:00+00:00,11:22:30,240.5,SALE DEBIT,POS,MALE,51.0,2023-07-24 11:22:30
978649059252075474,455197916236,7010923933.0,728812,DEBIT,2023-07-24 00:00:00+00:00,11:31:22,50.9,PAYMENT,FPX,FEMALE,48.0,2023-07-24 11:31:22
46033625903562274466,823446475077,2681440854.0,339201,CREDIT,2023-07-24 00:00:00+00:00,11:34:43,1000.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 11:34:43
40106418934531180630,976461201839,2456185095.0,339201,CREDIT,2023-07-24 00:00:00+00:00,11:36:11,10000.0,FUND TRANSFER,IB,FEMALE,46.0,2023-07-24 11:36:11
30716101327690049760,350294564861,1502753028.0,449836,CREDIT,2023-07-24 00:00:00+00:00,11:36:41,100.0,FUND TRANSFER,IB,MALE,54.0,2023-07-24 11:36:41
96260742622364760294,823446475077,2681440854.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:39:23,466.4,PAYMENT,IB,FEMALE,50.0,2023-07-24 11:39:23
58219224751121917998,492064485044,8420219386.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:48:33,1002.9,PAYMENT,IB,FEMALE,54.0,2023-07-24 11:48:33
2959208451538984603,492064485044,8420219386.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:49:57,349.6,PAYMENT,IB,FEMALE,54.0,2023-07-24 11:49:57
26155613648594067072,616253286038,1247511662.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:54:18,2710.0,FUND TRANSFER,IB,FEMALE,62.0,2023-07-24 11:54:18
94197333147810679070,847156074323,7223055588.0,449836,DEBIT,2023-07-24 00:00:00+00:00,11:58:49,100.0,FUND TRANSFER,IB,MALE,60.0,2023-07-24 11:58:49
17746196984329942569,847156074323,7223055588.0,339201,DEBIT,2023-07-24 00:00:00+00:00,12:00:16,100.0,FUND TRANSFER,IB,MALE,60.0,2023-07-24 12:00:16
1045792349205144087,260774977738,8381517036.0,339201,CREDIT,2023-07-24 00:00:00+00:00,12:42:25,100.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 12:42:25
39565127542433491967,962553283252,3440929190.0,728812,DEBIT,2023-07-24 00:00:00+00:00,12:44:58,19.85,PAYMENT,FPX,FEMALE,52.0,2023-07-24 12:44:58
30825091565251761598,268674498118,4732103968.0,631233,DEBIT,2023-07-24 00:00:00+00:00,12:53:25,22.9,SALE DEBIT,POS,FEMALE,46.0,2023-07-24 12:53:25
77817412113690413270,388131142448,2071307162.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:05:07,200.0,FUND TRANSFER,IB,FEMALE,47.0,2023-07-24 13:05:07
57963818282432217093,302075399531,6998723387.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:21:14,100.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 13:21:14
26839330281814822290,847156074323,7223055588.0,449836,DEBIT,2023-07-24 00:00:00+00:00,13:30:02,260.0,FUND TRANSFER,IB,MALE,60.0,2023-07-24 13:30:02
57110861032577204500,455197916236,7010923933.0,449836,DEBIT,2023-07-24 00:00:00+00:00,13:30:35,37.5,FUND TRANSFER,IB,FEMALE,48.0,2023-07-24 13:30:35
89527631117408072685,840526620294,2734670470.0,449836,DEBIT,2023-07-24 00:00:00+00:00,13:30:41,36.15,FUND TRANSFER,IB,FEMALE,25.0,2023-07-24 13:30:41
16636450749545756989,847156074323,7223055588.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:31:33,150.0,FUND TRANSFER,IB,MALE,60.0,2023-07-24 13:31:33
28341517812575455672,942108413560,8726143159.0,678972,DEBIT,2023-07-24 00:00:00+00:00,13:31:33,31.45,PAYMENT,MEPS,FEMALE,50.0,2023-07-24 13:31:33
58160391359877643542,847156074323,7223055588.0,449836,DEBIT,2023-07-24 00:00:00+00:00,13:33:04,300.0,FUND TRANSFER,IB,MALE,60.0,2023-07-24 13:33:04
24787648277664198825,193345169178,7513227576.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:37:07,135.7,FUND TRANSFER,IB,MALE,36.0,2023-07-24 13:37:07
11653889957009851913,455197916236,7010923933.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:40:34,3.0,FUND TRANSFER,IB,FEMALE,48.0,2023-07-24 13:40:34
50231617931980548711,888242950686,6202872613.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:41:21,300.0,FUND TRANSFER,IB,MALE,57.0,2023-07-24 13:41:21
40725954733444458101,816058604656,7266623245.0,339201,DEBIT,2023-07-24 00:00:00+00:00,13:55:48,500.0,FUND TRANSFER,IB,MALE,54.0,2023-07-24 13:55:48
932595697960599985,546573630371,2711720727.0,449836,CREDIT,2023-07-24 00:00:00+00:00,13:58:28,230.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 13:58:28
96951512717260334527,713257450196,9795744721.0,449836,CREDIT,2023-07-24 00:00:00+00:00,14:10:00,1000.0,FUND TRANSFER,IB,MALE,67.0,2023-07-24 14:10:00
97282302389801486155,350294564861,1502753028.0,449836,DEBIT,2023-07-24 00:00:00+00:00,14:10:49,650.0,PAYMENT,IB,MALE,54.0,2023-07-24 14:10:49
94616534466935617815,481297918621,8636221245.0,449836,CREDIT,2023-07-24 00:00:00+00:00,14:11:14,50.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 14:11:14
72337424162010331146,529288723961,6938209173.0,291393,DEBIT,2023-07-24 00:00:00+00:00,14:11:49,50.0,SALE DEBIT,POS,MALE,49.0,2023-07-24 14:11:49
10520771443546837054,350294564861,1502753028.0,449836,DEBIT,2023-07-24 00:00:00+00:00,14:12:22,75.0,PAYMENT,IB,MALE,54.0,2023-07-24 14:12:22
94727604897870969829,713257450196,9795744721.0,449836,DEBIT,2023-07-24 00:00:00+00:00,14:13:33,1000.0,FUND TRANSFER,IB,MALE,67.0,2023-07-24 14:13:33
82602839046582824455,546573630371,2711720727.0,339201,DEBIT,2023-07-24 00:00:00+00:00,14:33:43,455.0,FUND TRANSFER,IB,FEMALE,60.0,2023-07-24 14:33:43
48941681953237324690,975681872782,8377869784.0,728812,DEBIT,2023-07-24 00:00:00+00:00,14:36:32,50.39,PAYMENT,FPX,MALE,53.0,2023-07-24 14:36:32
76947328815809304885,169361929061,7185214263.0,449836,DEBIT,2023-07-24 00:00:00+00:00,14:56:42,84.0,FUND TRANSFER,IB,MALE,42.0,2023-07-24 14:56:42
47202047106161205887,302549400078,7304841028.0,449836,DEBIT,2023-07-24 00:00:00+00:00,15:02:28,1258.0,PAYMENT,IB,MALE,48.0,2023-07-24 15:02:28
18872902544400104827,942108413560,8726143159.0,728812,DEBIT,2023-07-24 00:00:00+00:00,15:02:48,58.0,PAYMENT,FPX,FEMALE,50.0,2023-07-24 15:02:48
6341019993059849122,455197916236,7010923933.0,728812,DEBIT,2023-07-24 00:00:00+00:00,15:11:54,1304.01,PAYMENT,FPX,FEMALE,48.0,2023-07-24 15:11:54
27910691113116656242,537938736476,1979091275.0,449836,DEBIT,2023-07-24 00:00:00+00:00,15:13:12,50.0,FUND TRANSFER,IB,FEMALE,47.0,2023-07-24 15:13:12
40642795159067572371,455197916236,7010923933.0,728812,DEBIT,2023-07-24 00:00:00+00:00,15:22:35,27.88,PAYMENT,FPX,FEMALE,48.0,2023-07-24 15:22:35
10996489661517064579,513072841203,5591584008.0,396509,CREDIT,2023-07-24 00:00:00+00:00,15:25:41,1000.0,CDEP,BRNCH / ATM,MALE,48.0,2023-07-24 15:25:41
79703070771224367677,513072841203,5591584008.0,339201,CREDIT,2023-07-24 00:00:00+00:00,15:26:40,130.0,FUND TRANSFER,IB,MALE,48.0,2023-07-24 15:26:40
19244926501352334052,513072841203,5591584008.0,449836,DEBIT,2023-07-24 00:00:00+00:00,15:30:39,1000.0,FUND TRANSFER,IB,MALE,48.0,2023-07-24 15:30:39
51258689551992755579,942108413560,8726143159.0,339201,DEBIT,2023-07-24 00:00:00+00:00,15:37:51,100.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 15:37:51
35979097143692485282,841248765885,1614989927.0,339201,DEBIT,2023-07-24 00:00:00+00:00,15:40:56,170.0,FUND TRANSFER,IB,MALE,45.0,2023-07-24 15:40:56
82441575999026577799,841248765885,1614989927.0,339201,DEBIT,2023-07-24 00:00:00+00:00,15:45:49,13.0,FUND TRANSFER,IB,MALE,45.0,2023-07-24 15:45:49
90871341393284822369,178018689070,3194353352.0,449836,DEBIT,2023-07-24 00:00:00+00:00,15:46:16,48.0,FUND TRANSFER,IB,FEMALE,49.0,2023-07-24 15:46:16
54863218574770878300,713257450196,9795744721.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:02:33,500.0,FUND TRANSFER,IB,MALE,67.0,2023-07-24 16:02:33
78116765887801733089,591854648200,4345538790.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:04:22,640.46,PAYMENT,IB,MALE,53.0,2023-07-24 16:04:22
57931626057686848301,591854648200,4345538790.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:04:59,6000.0,PAYMENT,IB,MALE,53.0,2023-07-24 16:04:59
61552279748299745035,449213583433,4825468780.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:05:06,4000.0,FUND TRANSFER,IB,MALE,51.0,2023-07-24 16:05:06
16548206512782286408,591854648200,4345538790.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:05:53,4000.0,PAYMENT,IB,MALE,53.0,2023-07-24 16:05:53
89228061657304961033,178018689070,3194353352.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:06:03,10000.0,FUND TRANSFER,IB,FEMALE,49.0,2023-07-24 16:06:03
66375564137609057301,449213583433,4825468780.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:06:06,5000.0,FUND TRANSFER,IB,MALE,51.0,2023-07-24 16:06:06
93582617533866631052,591854648200,4345538790.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:07:03,3000.0,PAYMENT,IB,MALE,53.0,2023-07-24 16:07:03
90193609924480596008,591854648200,4345538790.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:08:17,3000.0,PAYMENT,IB,MALE,53.0,2023-07-24 16:08:17
58830641337855203149,591854648200,4345538790.0,449836,DEBIT,2023-07-24 00:00:00+00:00,16:08:45,2000.0,PAYMENT,IB,MALE,53.0,2023-07-24 16:08:45
75066427893011210672,279257640501,9747353759.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:23:20,200.0,FUND TRANSFER,IB,MALE,62.0,2023-07-24 16:23:20
20617493088292469223,673125233646,2631583662.0,631233,DEBIT,2023-07-24 00:00:00+00:00,16:31:47,878.4,SALE DEBIT,POS,MALE,63.0,2023-07-24 16:31:47
60930882179011487312,449213583433,4825468780.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:41:06,2750.0,FUND TRANSFER,IB,MALE,51.0,2023-07-24 16:41:06
27875127767659551980,713257450196,9795744721.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:46:50,1133.0,FUND TRANSFER,IB,MALE,67.0,2023-07-24 16:46:50
48994030716127013514,449213583433,4825468780.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:50:23,4000.0,FUND TRANSFER,IB,MALE,51.0,2023-07-24 16:50:23
71484739218899730228,449213583433,4825468780.0,339201,CREDIT,2023-07-24 00:00:00+00:00,16:54:10,2000.0,FUND TRANSFER,IB,MALE,51.0,2023-07-24 16:54:10
78266885898529766669,449213583433,4825468780.0,339201,DEBIT,2023-07-24 00:00:00+00:00,16:56:23,2400.0,FUND TRANSFER,IB,MALE,51.0,2023-07-24 16:56:23
54815168685638987491,893984870415,3919077928.0,339201,CREDIT,2023-07-24 00:00:00+00:00,16:58:14,400.0,FUND TRANSFER,IB,MALE,53.0,2023-07-24 16:58:14
81244261179028716973,635372797039,4771336044.0,449836,CREDIT,2023-07-24 00:00:00+00:00,17:25:43,2900.0,FUND TRANSFER,IB,FEMALE,51.0,2023-07-24 17:25:43
91132773369886270113,260774977738,8381517036.0,449836,CREDIT,2023-07-24 00:00:00+00:00,17:31:58,100.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 17:31:58
55226762526890858993,260774977738,8381517036.0,449836,CREDIT,2023-07-24 00:00:00+00:00,17:33:53,100.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 17:33:53
97300485443148747429,178018689070,3194353352.0,339201,DEBIT,2023-07-24 00:00:00+00:00,17:46:54,5000.0,FUND TRANSFER,IB,FEMALE,49.0,2023-07-24 17:46:54
15584529259423910999,178018689070,3194353352.0,339201,DEBIT,2023-07-24 00:00:00+00:00,17:47:35,5000.0,FUND TRANSFER,IB,FEMALE,49.0,2023-07-24 17:47:35
81113134545066083243,942108413560,8726143159.0,449836,CREDIT,2023-07-24 00:00:00+00:00,18:02:05,500.0,FUND TRANSFER,IB,FEMALE,50.0,2023-07-24 18:02:05
52001152017337698048,914774406858,8495957670.0,631233,DEBIT,2023-07-24 00:00:00+00:00,18:06:59,50.1,SALE DEBIT,POS,MALE,63.0,2023-07-24 18:06:59
46565641485237780066,635372797039,4771336044.0,449836,DEBIT,2023-07-24 00:00:00+00:00,18:09:22,2400.0,FUND TRANSFER,IB,FEMALE,51.0,2023-07-24 18:09:22
19855638634658085413,635372797039,4771336044.0,449836,DEBIT,2023-07-24 00:00:00+00:00,18:10:50,500.0,FUND TRANSFER,IB,FEMALE,51.0,2023-07-24 18:10:50
19597766446713723091,260774977738,8381517036.0,439678,CREDIT,2023-07-24 00:00:00+00:00,18:35:24,50.0,IBK,IB,MALE,59.0,2023-07-24 18:35:24
47600480759326362301,893984870415,3919077928.0,339201,DEBIT,2023-07-24 00:00:00+00:00,18:36:59,300.0,FUND TRANSFER,IB,MALE,53.0,2023-07-24 18:36:59
79980658394589163638,673125233646,2631583662.0,339201,DEBIT,2023-07-24 00:00:00+00:00,18:43:13,1200.0,FUND TRANSFER,IB,MALE,63.0,2023-07-24 18:43:13
29641046891402277588,522778700730,1834078429.0,449836,DEBIT,2023-07-24 00:00:00+00:00,18:49:35,168.0,FUND TRANSFER,IB,MALE,52.0,2023-07-24 18:49:35
32865156349704158557,530374001406,2854104473.0,678972,DEBIT,2023-07-24 00:00:00+00:00,18:53:19,307.0,PAYMENT,MEPS,MALE,52.0,2023-07-24 18:53:19
34602801501126976931,635372797039,4771336044.0,339201,DEBIT,2023-07-24 00:00:00+00:00,18:57:07,2000.0,FUND TRANSFER,IB,FEMALE,51.0,2023-07-24 18:57:07
68625750318800883454,183264629830,9919501476.0,339201,DEBIT,2023-07-24 00:00:00+00:00,18:58:44,120.0,FUND TRANSFER,IB,MALE,53.0,2023-07-24 18:58:44
71545763867734757751,209196571499,8470047487.0,449836,DEBIT,2023-07-24 00:00:00+00:00,19:11:58,1500.0,FUND TRANSFER,IB,MALE,54.0,2023-07-24 19:11:58
7668546012633016959,119414046114,3481072690.0,631233,DEBIT,2023-07-24 00:00:00+00:00,19:21:38,50.0,SALE DEBIT,POS,MALE,46.0,2023-07-24 19:21:38
59997756964255538672,584302038586,5570333082.0,678972,DEBIT,2023-07-24 00:00:00+00:00,19:27:12,89.5,PAYMENT,MEPS,MALE,45.0,2023-07-24 19:27:12
2812781076675735203,522778700730,1834078429.0,728812,DEBIT,2023-07-24 00:00:00+00:00,19:30:02,806.3,PAYMENT,FPX,MALE,52.0,2023-07-24 19:30:02
4277460279896007610,566102207252,3755636753.0,631233,DEBIT,2023-07-24 00:00:00+00:00,19:35:57,213.5,SALE DEBIT,POS,MALE,61.0,2023-07-24 19:35:57
83158515837553231147,193345169178,7513227576.0,678972,DEBIT,2023-07-24 00:00:00+00:00,19:37:38,54.05,PAYMENT,MEPS,MALE,36.0,2023-07-24 19:37:38
78774572202325283117,743261936180,4407144912.0,449836,CREDIT,2023-07-24 00:00:00+00:00,19:56:14,4000.0,FUND TRANSFER,IB,MALE,57.0,2023-07-24 19:56:14
79855745299909738119,279257640501,9747353759.0,339201,DEBIT,2023-07-24 00:00:00+00:00,20:11:18,57.0,FUND TRANSFER,IB,MALE,62.0,2023-07-24 20:11:18
1046161013461079600,623177710549,7832073932.0,716706,DEBIT,2023-07-24 00:00:00+00:00,20:14:59,27.4,PAYMENT,MEPS,MALE,39.0,2023-07-24 20:14:59
87439164554128056854,914774406858,8495957670.0,678972,DEBIT,2023-07-24 00:00:00+00:00,20:19:41,54.0,PAYMENT,MEPS,MALE,63.0,2023-07-24 20:19:41
27829119966633270466,260774977738,8381517036.0,449836,CREDIT,2023-07-24 00:00:00+00:00,20:40:25,40.4,FUND TRANSFER,IB,MALE,59.0,2023-07-24 20:40:25
17335740489582822184,260774977738,8381517036.0,449836,CREDIT,2023-07-24 00:00:00+00:00,20:41:18,655.0,FUND TRANSFER,IB,MALE,59.0,2023-07-24 20:41:18
48207120225533407519,545603642451,1569132284.0,449836,DEBIT,2023-07-24 00:00:00+00:00,20:44:32,16.0,FUND TRANSFER,IB,MALE,36.0,2023-07-24 20:44:32
20579246837149481478,775562414273,7194794461.0,339201,DEBIT,2023-07-24 00:00:00+00:00,20:46:09,400.0,FUND TRANSFER,IB,MALE,40.0,2023-07-24 20:46:09
21185698472897809321,743261936180,4407144912.0,449836,DEBIT,2023-07-24 00:00:00+00:00,20:51:57,1000.0,FUND TRANSFER,IB,MALE,57.0,2023-07-24 20:51:57
