trn_no|acc_no|cus_no|brn_cd|trn_type|trn_dt|trn_time|amt|trn_desc|chn|gndr|age
81265692309283298307|841248765885|1614989927|00339201|DEBIT|2023-07-18T00:00:00.000Z|175348|21.5|FUND TRANSFER|IB|MALE|45
81270692924675279763|858313466609|9093271472|00339201|DEBIT|2023-08-03T00:00:00.000Z|105501|15.15|FUND TRANSFER|IB|FEMALE|48
81276147651225490302|492064485044|8420219386|00449836|CREDIT|2023-07-21T00:00:00.000Z|165732|241.05|FUND TRANSFER|IB|FEMALE|54
81283816018085255564|321747212252|2967400153|00339201|DEBIT|2023-07-10T00:00:00.000Z|135254|450|FUND TRANSFER|IB|MALE|60
81298119935248979785|743261936180|4407144912|00339201|CREDIT|2023-08-30T00:00:00.000Z|150752|950|FUND TRANSFER|IB|MALE|57
8131389367736527495|529288723961|6938209173|00339201|DEBIT|2023-07-30T00:00:00.000Z|191534|69|FUND TRANSFER|IB|MALE|49
81321872234650181466|687604407571|5962909511|00449836|DEBIT|2023-07-31T00:00:00.000Z|62213|300|FUND TRANSFER|IB|MALE|55
81328421229890961807|529288723961|6938209173|00339201|CREDIT|2023-08-18T00:00:00.000Z|162856|560|FUND TRANSFER|IB|MALE|49
81331148525798655441|546573630371|2711720727|00339201|CREDIT|2023-06-14T00:00:00.000Z|140518|1000|FUND TRANSFER|IB|FEMALE|60
81331699925657826150|537938736476|1979091275|00449836|DEBIT|2023-07-16T00:00:00.000Z|185334|25|PAYMENT|IB|FEMALE|47
813579244422513069|566102207252|3755636753|00339201|DEBIT|2023-06-07T00:00:00.000Z|210234|300|FUND TRANSFER|IB|MALE|61
81361461813284307782|616253286038|1247511662|00449836|CREDIT|2023-07-18T00:00:00.000Z|214518|800|FUND TRANSFER|IB|FEMALE|62
81362734223697701145|687604407571|5962909511|00339201|CREDIT|2023-06-16T00:00:00.000Z|33547|45|FUND TRANSFER|IB|MALE|55
81368118742476718658|841248765885|1614989927|00449836|DEBIT|2023-07-17T00:00:00.000Z|33245|3000|PAYMENT|IB|MALE|45
81369693115949269963|302075399531|6998723387|00339201|DEBIT|2023-07-26T00:00:00.000Z|234926|740|FUND TRANSFER|IB|FEMALE|50
813708974965939595|545603642451|1569132284|00449836|DEBIT|2023-07-30T00:00:00.000Z|203840|100|PAYMENT|IB|MALE|36
8139885771686137045|845059346432|7650679788|00339201|DEBIT|2023-06-13T00:00:00.000Z|113553|655.51|FUND TRANSFER|IB|MALE|57
81416061562250894133|954258031833|7400292419|00339201|DEBIT|2023-06-24T00:00:00.000Z|90345|1200|FUND TRANSFER|IB|FEMALE|65
81417654781481450324|123246768948|8955113016|00449836|DEBIT|2023-06-22T00:00:00.000Z|221843|100|FUND TRANSFER|IB|FEMALE|32
8142680149681948574|321747212252|2967400153|00449836|DEBIT|2023-06-14T00:00:00.000Z|151604|645|FUND TRANSFER|IB|MALE|60
8142964861551653838|196952408979|9768227062|00449836|DEBIT|2023-06-02T00:00:00.000Z|181643|100|FUND TRANSFER|IB|MALE|47
81430501295296429598|209196571499|8470047487|00339201|CREDIT|2023-08-21T00:00:00.000Z|212146|1500|FUND TRANSFER|IB|MALE|54
81438223871071669142|584302038586|5570333082|00449836|DEBIT|2023-08-12T00:00:00.000Z|212846|833.33|PAYMENT|IB|MALE|45
8144010497711286217|362298714145|3051976433|00449836|CREDIT|2023-08-28T00:00:00.000Z|192954|9300|FUND TRANSFER|IB|MALE|52
81446484991141864474|511078222839|2408137037|00339201|DEBIT|2023-07-06T00:00:00.000Z|153547|930|FUND TRANSFER|IB|FEMALE|51
81456514515240704100|485876414710|2742357842|00339201|DEBIT|2023-07-04T00:00:00.000Z|82353|1000|FUND TRANSFER|IB|MALE|53
81457038636010838930|260774977738|8381517036|00449836|DEBIT|2023-06-22T00:00:00.000Z|135048|200|FUND TRANSFER|IB|MALE|59
8147046478065219126|709400571680|4071104958|00339201|CREDIT|2023-08-10T00:00:00.000Z|54834|9000|FUND TRANSFER|IB|MALE|58
81478058271943776385|986899146807|9005567668|00339201|DEBIT|2023-08-14T00:00:00.000Z|212630|38|FUND TRANSFER|IB|MALE|60
8148079847283813551|535212473978|8744047562|00339201|DEBIT|2023-07-09T00:00:00.000Z|152046|1000|FUND TRANSFER|IB|MALE|40
81481534929952176140|530374001406|2854104473|00339201|CREDIT|2023-06-04T00:00:00.000Z|94502|2000|FUND TRANSFER|IB|MALE|52
81483824832282666497|513072841203|5591584008|00339201|CREDIT|2023-06-10T00:00:00.000Z|131511|130|FUND TRANSFER|IB|MALE|48
81486024106680598243|513072841203|5591584008|00339201|CREDIT|2023-06-30T00:00:00.000Z|112036|80|FUND TRANSFER|IB|MALE|48
81493045569360867457|888242950686|6202872613|00449836|DEBIT|2023-07-17T00:00:00.000Z|72855|200|FUND TRANSFER|IB|MALE|57
81493882603578194689|568575048767|5580577262|00449836|CREDIT|2023-08-07T00:00:00.000Z|113303|365|FUND TRANSFER|IB|FEMALE|65
81496902024127377206|840526620294|2734670470|00339201|CREDIT|2023-06-10T00:00:00.000Z|234957|30|FUND TRANSFER|IB|FEMALE|25
81499305834940012347|975681872782|8377869784|00449836|DEBIT|2023-06-21T00:00:00.000Z|210746|296|FUND TRANSFER|IB|MALE|53
81511893687074201871|386386132868|5128848091|00339201|DEBIT|2023-06-27T00:00:00.000Z|155633|961|FUND TRANSFER|IB|MALE|69
81518229124032334465|511078222839|2408137037|00339201|DEBIT|2023-07-04T00:00:00.000Z|83257|300|FUND TRANSFER|IB|FEMALE|51
81532107637840668540|463122589215|9926739320|00449836|DEBIT|2023-08-31T00:00:00.000Z|231152|180|FUND TRANSFER|IB|FEMALE|53
8153231505777104060|715449380839|5966480471|00449836|DEBIT|2023-06-20T00:00:00.000Z|33401|125|PAYMENT|IB|MALE|64
81533861321041061036|545603642451|1569132284|00449836|DEBIT|2023-06-20T00:00:00.000Z|190627|20|PAYMENT|IB|MALE|36
81538248716942861218|623177710549|7832073932|00339201|DEBIT|2023-06-12T00:00:00.000Z|113242|72|FUND TRANSFER|IB|MALE|39
81557424363844262964|545603642451|1569132284|00339201|CREDIT|2023-08-29T00:00:00.000Z|115411|60|FUND TRANSFER|IB|MALE|36
81561117923922248051|975681872782|8377869784|00449836|DEBIT|2023-08-01T00:00:00.000Z|102433|19|FUND TRANSFER|IB|MALE|53
81573900608140408251|268674498118|4732103968|00449836|DEBIT|2023-07-19T00:00:00.000Z|90909|15|FUND TRANSFER|IB|FEMALE|46
8157742571969678812|292536761290|8438416622|00339201|DEBIT|2023-07-19T00:00:00.000Z|121627|65.3|FUND TRANSFER|IB|MALE|51
81583033288335536214|954258031833|7400292419|00449836|DEBIT|2023-07-09T00:00:00.000Z|184250|500|FUND TRANSFER|IB|FEMALE|65
81585843685245715552|193345169178|7513227576|00339201|DEBIT|2023-07-06T00:00:00.000Z|135243|900|FUND TRANSFER|IB|MALE|36
81589152506788279091|954258031833|7400292419|00449836|DEBIT|2023-06-01T00:00:00.000Z|151910|2000|PAYMENT|IB|FEMALE|65
81591282939492680425|713257450196|9795744721|00339201|DEBIT|2023-08-17T00:00:00.000Z|140019|305.6|FUND TRANSFER|IB|MALE|67
81593032482271816861|321747212252|2967400153|00449836|DEBIT|2023-06-08T00:00:00.000Z|200957|800|FUND TRANSFER|IB|MALE|60
81595963421071527529|453766225562|7550198501|00449836|DEBIT|2023-08-21T00:00:00.000Z|125225|88.1|PAYMENT|IB|MALE|54
81599232656242879498|193345169178|7513227576|00449836|DEBIT|2023-06-24T00:00:00.000Z|154330|50|FUND TRANSFER|IB|MALE|36
8160051989954761003|154598058970|1540947677|00339201|CREDIT|2023-06-06T00:00:00.000Z|145730|3000|FUND TRANSFER|IB|FEMALE|55
81601630765310842214|522718116615|1115484504|00339201|DEBIT|2023-07-23T00:00:00.000Z|105253|800|FUND TRANSFER|IB|MALE|39
81613132524897230635|869846809051|7848429970|00449836|DEBIT|2023-06-27T00:00:00.000Z|83156|180|PAYMENT|IB|MALE|58
81625332323585418770|976461201839|2456185095|00339201|CREDIT|2023-06-01T00:00:00.000Z|195205|245|FUND TRANSFER|IB|FEMALE|46
81625493288880012567|453766225562|7550198501|00449836|DEBIT|2023-06-16T00:00:00.000Z|70035|10|FUND TRANSFER|IB|MALE|54
81626142685569790770|379499839620|2100902105|00449836|DEBIT|2023-06-21T00:00:00.000Z|104033|17|PAYMENT|IB|MALE|47
8163685496900877216|513072841203|5591584008|00449836|CREDIT|2023-06-25T00:00:00.000Z|194404|140|FUND TRANSFER|IB|MALE|48
8163870620257055669|284349271485|2652412836|00449836|DEBIT|2023-06-22T00:00:00.000Z|61507|1016|PAYMENT|IB|MALE|52
81656606497405297144|673125233646|2631583662|00449836|DEBIT|2023-08-31T00:00:00.000Z|200525|500|FUND TRANSFER|IB|MALE|63
81658107543318028103|123246768948|8955113016|00449836|CREDIT|2023-06-18T00:00:00.000Z|155518|600|FUND TRANSFER|IB|FEMALE|32
816603246553716726|713257450196|9795744721|00449836|DEBIT|2023-08-30T00:00:00.000Z|92118|1340|FUND TRANSFER|IB|MALE|67
81674382641851507485|268624875891|4360370438|00449836|DEBIT|2023-08-28T00:00:00.000Z|95806|100|PAYMENT|IB|MALE|59
81718215937255626174|743261936180|4407144912|00449836|DEBIT|2023-07-03T00:00:00.000Z|95921|4700|FUND TRANSFER|IB|MALE|57
81737020264967967205|568575048767|5580577262|00449836|CREDIT|2023-08-25T00:00:00.000Z|194610|10|FUND TRANSFER|IB|FEMALE|65
81738567397523314338|696282610710|3911304863|00339201|DEBIT|2023-07-16T00:00:00.000Z|121642|200|FUND TRANSFER|IB|FEMALE|49
81741704247971238825|449213583433|4825468780|00339201|CREDIT|2023-06-23T00:00:00.000Z|113711|471.56|FUND TRANSFER|IB|MALE|51
81745143407998838383|154598058970|1540947677|00449836|CREDIT|2023-07-12T00:00:00.000Z|155540|100|FUND TRANSFER|IB|FEMALE|55
8174568695472928891|522718116615|1115484504|00339201|CREDIT|2023-07-14T00:00:00.000Z|161530|450|FUND TRANSFER|IB|MALE|39
81767469058022251679|841248765885|1614989927|00339201|DEBIT|2023-08-13T00:00:00.000Z|160723|15.9|FUND TRANSFER|IB|MALE|45
81770968745417048153|268674498118|4732103968|00449836|CREDIT|2023-07-17T00:00:00.000Z|124755|7.9|FUND TRANSFER|IB|FEMALE|46
81787616882509835551|893984870415|3919077928|00449836|DEBIT|2023-06-24T00:00:00.000Z|232214|1200|FUND TRANSFER|IB|MALE|53
81791586278718667967|841248765885|1614989927|00449836|DEBIT|2023-08-31T00:00:00.000Z|101510|3|FUND TRANSFER|IB|MALE|45
81793425329889157328|302075399531|6998723387|00339201|CREDIT|2023-08-22T00:00:00.000Z|113453|1180|FUND TRANSFER|IB|FEMALE|50
8179712214806531697|962553283252|3440929190|00449836|DEBIT|2023-07-03T00:00:00.000Z|110523|350|PAYMENT|IB|FEMALE|52
8180713010839248680|350294564861|1502753028|00339201|CREDIT|2023-08-29T00:00:00.000Z|151804|165|FUND TRANSFER|IB|MALE|54
81808172975088397424|386386132868|5128848091|00449836|DEBIT|2023-07-25T00:00:00.000Z|224835|2175.7|FUND TRANSFER|IB|MALE|69
81828403885025070268|568575048767|5580577262|00449836|CREDIT|2023-07-31T00:00:00.000Z|184110|630|FUND TRANSFER|IB|FEMALE|65
8183974897770544156|847156074323|7223055588|00449836|DEBIT|2023-06-14T00:00:00.000Z|164810|1490|FUND TRANSFER|IB|MALE|60
81846580352248738162|350294564861|1502753028|00449836|CREDIT|2023-07-29T00:00:00.000Z|115536|25|FUND TRANSFER|IB|MALE|54
81876121563621006069|893984870415|3919077928|00449836|CREDIT|2023-07-28T00:00:00.000Z|90335|100|FUND TRANSFER|IB|MALE|53
81879842904617823480|823446475077|2681440854|00449836|DEBIT|2023-06-06T00:00:00.000Z|230548|49.5|FUND TRANSFER|IB|FEMALE|50
8189506594104528744|976461201839|2456185095|00339201|CREDIT|2023-08-23T00:00:00.000Z|143743|215|FUND TRANSFER|IB|FEMALE|46
81897243379176651889|350294564861|1502753028|00449836|DEBIT|2023-06-29T00:00:00.000Z|233902|45|FUND TRANSFER|IB|MALE|54
81901876366587720029|529288723961|6938209173|00339201|DEBIT|2023-07-12T00:00:00.000Z|135615|200|FUND TRANSFER|IB|MALE|49
81913997868153284243|405120140066|1603342558|00339201|CREDIT|2023-08-07T00:00:00.000Z|193958|20|FUND TRANSFER|IB|FEMALE|45
81940385565636989661|321747212252|2967400153|00449836|DEBIT|2023-07-07T00:00:00.000Z|74718|800|FUND TRANSFER|IB|MALE|60
8194327463658125518|386386132868|5128848091|00449836|DEBIT|2023-07-27T00:00:00.000Z|120343|785|FUND TRANSFER|IB|MALE|69
8194726525987389164|695805725787|4113495417|00449836|DEBIT|2023-08-27T00:00:00.000Z|81641|1500|FUND TRANSFER|IB|MALE|43
8195944504562973591|119414046114|3481072690|00449836|DEBIT|2023-06-16T00:00:00.000Z|121514|100|FUND TRANSFER|IB|MALE|46
81973001999526942554|193345169178|7513227576|00339201|DEBIT|2023-08-24T00:00:00.000Z|155239|500|FUND TRANSFER|IB|MALE|36
81977498067402166208|268674498118|4732103968|00339201|DEBIT|2023-07-13T00:00:00.000Z|143840|211.7|FUND TRANSFER|IB|FEMALE|46
81999407932315786166|119414046114|3481072690|00449836|CREDIT|2023-06-03T00:00:00.000Z|173604|500|FUND TRANSFER|IB|MALE|46
82015619115005782421|858313466609|9093271472|00339201|DEBIT|2023-08-24T00:00:00.000Z|142841|250|FUND TRANSFER|IB|FEMALE|48
82030326488237191448|962553283252|3440929190|00339201|DEBIT|2023-06-26T00:00:00.000Z|152704|193.74|FUND TRANSFER|IB|FEMALE|52
82039634995624768698|492064485044|8420219386|00449836|DEBIT|2023-08-10T00:00:00.000Z|184721|1015.5|PAYMENT|IB|FEMALE|54
82046334497746219122|302549400078|7304841028|00449836|DEBIT|2023-08-04T00:00:00.000Z|124940|221.2|PAYMENT|IB|MALE|48
82066821219821839193|841248765885|1614989927|00449836|DEBIT|2023-06-30T00:00:00.000Z|151101|1400|PAYMENT|IB|MALE|45
82111730674211935478|918219393644|4768936283|00339201|DEBIT|2023-08-17T00:00:00.000Z|120621|15|FUND TRANSFER|IB|MALE|46
8212107838155843590|522718116615|1115484504|00449836|DEBIT|2023-07-08T00:00:00.000Z|61949|300|FUND TRANSFER|IB|MALE|39
82124497399721651426|513072841203|5591584008|00449836|CREDIT|2023-08-04T00:00:00.000Z|230613|60|FUND TRANSFER|IB|MALE|48
82124589524089902597|775562414273|7194794461|00449836|DEBIT|2023-07-02T00:00:00.000Z|150515|1000|FUND TRANSFER|IB|MALE|40
82131247374800533766|914774406858|8495957670|00449836|DEBIT|2023-08-26T00:00:00.000Z|192945|200|FUND TRANSFER|IB|MALE|63
82135052641321598914|823446475077|2681440854|00339201|DEBIT|2023-07-01T00:00:00.000Z|143056|55|FUND TRANSFER|IB|FEMALE|50
82138627926658661842|673125233646|2631583662|00449836|DEBIT|2023-07-27T00:00:00.000Z|130638|322.18|FUND TRANSFER|IB|MALE|63
8214143078338921678|616253286038|1247511662|00449836|DEBIT|2023-07-14T00:00:00.000Z|164724|195|FUND TRANSFER|IB|FEMALE|62
82147098141996728028|535212473978|8744047562|00449836|CREDIT|2023-08-07T00:00:00.000Z|155106|1554|FUND TRANSFER|IB|MALE|40
82148527767440893872|888242950686|6202872613|00339201|DEBIT|2023-07-20T00:00:00.000Z|235342|300|FUND TRANSFER|IB|MALE|57
82151462512239925493|989491322260|4615606795|00449836|DEBIT|2023-08-07T00:00:00.000Z|172842|1955|FUND TRANSFER|IB|MALE|65
8215422495080143280|183264629830|9919501476|00449836|DEBIT|2023-07-20T00:00:00.000Z|234550|1500|PAYMENT|IB|MALE|53
82155966618345923281|461697795470|4349273411|00449836|DEBIT|2023-07-18T00:00:00.000Z|141417|491.88|PAYMENT|IB|MALE|56
82158369504614637182|616253286038|1247511662|00339201|DEBIT|2023-07-06T00:00:00.000Z|163537|55|FUND TRANSFER|IB|FEMALE|62
82167923973373854324|888242950686|6202872613|00339201|DEBIT|2023-07-17T00:00:00.000Z|230452|2000|FUND TRANSFER|IB|MALE|57
82174500299816940562|986899146807|9005567668|00449836|DEBIT|2023-08-20T00:00:00.000Z|154025|23|PAYMENT|IB|MALE|60
82178600294968917110|123246768948|8955113016|00339201|DEBIT|2023-06-08T00:00:00.000Z|135328|500|FUND TRANSFER|IB|FEMALE|32
82183465179364397576|695805725787|4113495417|00339201|DEBIT|2023-07-15T00:00:00.000Z|185936|18|FUND TRANSFER|IB|MALE|43
82187415824799784958|623177710549|7832073932|00339201|DEBIT|2023-07-18T00:00:00.000Z|225559|16.2|FUND TRANSFER|IB|MALE|39
82192338776375609666|784356329044|3299539245|00449836|CREDIT|2023-07-31T00:00:00.000Z|123145|100|FUND TRANSFER|IB|FEMALE|62
82194208917756262226|135566817347|6911974770|00449836|DEBIT|2023-06-26T00:00:00.000Z|172656|370|FUND TRANSFER|IB|FEMALE|51
82195805365943939643|535212473978|8744047562|00449836|CREDIT|2023-06-08T00:00:00.000Z|182430|850|FUND TRANSFER|IB|MALE|40
82205428763379812335|321747212252|2967400153|00449836|DEBIT|2023-07-05T00:00:00.000Z|210606|1470.72|PAYMENT|IB|MALE|60
82206254474435450757|302549400078|7304841028|00339201|DEBIT|2023-06-20T00:00:00.000Z|164417|1000|FUND TRANSFER|IB|MALE|48
82210045361769878311|635372797039|4771336044|00339201|DEBIT|2023-08-01T00:00:00.000Z|54842|1500|FUND TRANSFER|IB|FEMALE|51
82216237323940743980|453766225562|7550198501|00449836|DEBIT|2023-06-22T00:00:00.000Z|71546|300|FUND TRANSFER|IB|MALE|54
82224725863021280503|655843483502|6112826041|00339201|CREDIT|2023-07-15T00:00:00.000Z|170815|2000|FUND TRANSFER|IB|MALE|62
82227817228883585611|292536761290|8438416622|00339201|DEBIT|2023-08-04T00:00:00.000Z|180029|140|FUND TRANSFER|IB|MALE|51
82228142602184377195|350294564861|1502753028|00449836|DEBIT|2023-08-05T00:00:00.000Z|205431|450|FUND TRANSFER|IB|MALE|54
82230987453045149565|976461201839|2456185095|00449836|DEBIT|2023-06-04T00:00:00.000Z|160319|100|PAYMENT|IB|FEMALE|46
82243397662818035081|135566817347|6911974770|00449836|DEBIT|2023-08-29T00:00:00.000Z|150925|181|FUND TRANSFER|IB|FEMALE|51
82252955896397905029|405120140066|1603342558|00449836|DEBIT|2023-07-09T00:00:00.000Z|124310|100|FUND TRANSFER|IB|FEMALE|45
82257776812753156750|652202114711|9350512395|00449836|DEBIT|2023-07-24T00:00:00.000Z|85354|893|FUND TRANSFER|IB|MALE|56
82260411082015636276|492064485044|8420219386|00449836|DEBIT|2023-08-12T00:00:00.000Z|120402|1000|FUND TRANSFER|IB|FEMALE|54
82261116632691389461|914774406858|8495957670|00449836|DEBIT|2023-06-04T00:00:00.000Z|194726|200|PAYMENT|IB|MALE|63
8227325718378103186|209196571499|8470047487|00339201|DEBIT|2023-08-05T00:00:00.000Z|170257|1505|FUND TRANSFER|IB|MALE|54
82280805899695056125|962553283252|3440929190|00449836|DEBIT|2023-06-06T00:00:00.000Z|100553|899.95|PAYMENT|IB|FEMALE|52
82281439654294457479|196952408979|9768227062|00339201|DEBIT|2023-07-28T00:00:00.000Z|72640|150|FUND TRANSFER|IB|MALE|47
82284383374955101035|268674498118|4732103968|00339201|DEBIT|2023-07-26T00:00:00.000Z|200001|45|FUND TRANSFER|IB|FEMALE|46
8228455107232320796|743261936180|4407144912|00339201|DEBIT|2023-06-28T00:00:00.000Z|195000|3000|FUND TRANSFER|IB|MALE|57
82284606694976784109|584302038586|5570333082|00449836|DEBIT|2023-07-25T00:00:00.000Z|223327|2688.25|PAYMENT|IB|MALE|45
82291342871527358363|511078222839|2408137037|00339201|DEBIT|2023-06-29T00:00:00.000Z|34415|240|FUND TRANSFER|IB|FEMALE|51
82293739374975490722|841248765885|1614989927|00449836|DEBIT|2023-06-09T00:00:00.000Z|110737|1000|PAYMENT|IB|MALE|45
82304322154411042091|386386132868|5128848091|00339201|DEBIT|2023-07-19T00:00:00.000Z|142401|200|FUND TRANSFER|IB|MALE|69
8231487187970838763|616253286038|1247511662|00449836|CREDIT|2023-06-26T00:00:00.000Z|220713|35|FUND TRANSFER|IB|FEMALE|62
82316159864791338573|529288723961|6938209173|00339201|DEBIT|2023-07-27T00:00:00.000Z|190929|150|FUND TRANSFER|IB|MALE|49
82320085967099852505|713257450196|9795744721|00339201|DEBIT|2023-08-18T00:00:00.000Z|32735|1093.95|FUND TRANSFER|IB|MALE|67
82332257476137635125|623177710549|7832073932|00339201|DEBIT|2023-06-12T00:00:00.000Z|113715|14.2|FUND TRANSFER|IB|MALE|39
8234374391315101410|858313466609|9093271472|00449836|CREDIT|2023-06-13T00:00:00.000Z|153852|2000|FUND TRANSFER|IB|FEMALE|48
82356436142281956245|455197916236|7010923933|00449836|DEBIT|2023-06-13T00:00:00.000Z|150814|500|FUND TRANSFER|IB|FEMALE|48
8236796279899816200|673125233646|2631583662|00339201|CREDIT|2023-07-07T00:00:00.000Z|193758|300|FUND TRANSFER|IB|MALE|63
82372966442247492631|362298714145|3051976433|00449836|CREDIT|2023-06-29T00:00:00.000Z|153235|2100|FUND TRANSFER|IB|MALE|52
82399352459058653563|268624875891|4360370438|00449836|DEBIT|2023-07-26T00:00:00.000Z|95434|232.15|PAYMENT|IB|MALE|59
82404567493866372254|279257640501|9747353759|00449836|DEBIT|2023-08-26T00:00:00.000Z|104625|3205.2|PAYMENT|IB|MALE|62
82410904806736732344|775562414273|7194794461|00449836|CREDIT|2023-07-17T00:00:00.000Z|110038|3000|FUND TRANSFER|IB|MALE|40
82414701335645808565|888242950686|6202872613|00339201|DEBIT|2023-07-02T00:00:00.000Z|215955|170|FUND TRANSFER|IB|MALE|57
8241790077313196572|914774406858|8495957670|00449836|DEBIT|2023-07-08T00:00:00.000Z|162920|1000|FUND TRANSFER|IB|MALE|63
82429051223954637515|942108413560|8726143159|00449836|DEBIT|2023-08-20T00:00:00.000Z|113103|19.4|PAYMENT|IB|FEMALE|50
82431686514813332748|507659392231|2349245979|00339201|DEBIT|2023-06-23T00:00:00.000Z|100113|200|FUND TRANSFER|IB|MALE|58
82437435198932332184|743261936180|4407144912|00449836|CREDIT|2023-06-29T00:00:00.000Z|91640|200|FUND TRANSFER|IB|MALE|57
82441575999026577799|841248765885|1614989927|00339201|DEBIT|2023-07-24T00:00:00.000Z|154549|13|FUND TRANSFER|IB|MALE|45
82443833296040800724|461697795470|4349273411|00449836|CREDIT|2023-08-30T00:00:00.000Z|115331|2000|FUND TRANSFER|IB|MALE|56
82460724841596094974|193345169178|7513227576|00449836|DEBIT|2023-06-15T00:00:00.000Z|113529|150|FUND TRANSFER|IB|MALE|36
82463612883510122243|709400571680|4071104958|00339201|CREDIT|2023-08-06T00:00:00.000Z|90957|10000|FUND TRANSFER|IB|MALE|58
82475865355722225518|260774977738|8381517036|00339201|DEBIT|2023-08-20T00:00:00.000Z|85903|50|FUND TRANSFER|IB|MALE|59
82480009576285861377|481297918621|8636221245|00339201|DEBIT|2023-08-29T00:00:00.000Z|103056|100|FUND TRANSFER|IB|FEMALE|60
82482125669422144511|209196571499|8470047487|00339201|DEBIT|2023-07-14T00:00:00.000Z|80339|600|FUND TRANSFER|IB|MALE|54
82488361554229002081|169361929061|7185214263|00339201|DEBIT|2023-08-29T00:00:00.000Z|85647|500|FUND TRANSFER|IB|MALE|42
82490735804074691491|545603642451|1569132284|00449836|DEBIT|2023-07-10T00:00:00.000Z|215225|16|FUND TRANSFER|IB|MALE|36
